A,
FFFFFFD0,B4,FF,0,0,0,0,2,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,51,18,8,A4,A0,0,
18,0,46,70,2,0,0,0,D8,
41,84,26,10,28,23,83,A7,0,
52,F0,84,0,0,0,2,8,1,
40,0,CE,23,43,0,0,B,21,
42,84,A6,0,0,0,0,0,0,
FFFFFF82,CA,20,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,51,18,8,A4,A0,0,
18,0,47,70,6,0,0,0,DD,
56,0,80,0,0,0,0,0,0,
41,84,26,10,28,23,83,A7,0,
52,F0,94,0,0,0,2,8,1,
42,84,A6,0,0,0,0,0,0,
18,0,47,70,8,0,0,0,DF,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD1,80,11,0,0,0,0,0,0,
42,84,A6,0,0,0,0,0,0,
18,0,46,70,A,0,0,0,E0,
40,0,C0,26,43,0,0,B,21,
52,F0,A4,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
42,84,A6,0,0,0,0,0,0,
18,0,46,70,C,0,0,0,E2,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD3,0,6,C0,F,0,0,59,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,51,18,8,A4,A0,0,
18,0,46,70,E,0,0,0,E4,
40,0,C2,26,43,0,0,B,21,
40,42,2,0,0,0,0,0,0,
41,84,26,13,28,24,83,A7,0,
42,84,A6,0,0,0,0,0,0,
FFFFFF82,CA,30,8A,A4,B1,1,20,0,
FFFFFFD1,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,51,18,8,A4,A0,0,
18,0,46,70,2,0,0,0,D8,
56,0,80,0,0,0,0,0,0,
72,0,70,0,0,0,0,0,0,
52,F0,C4,0,0,0,2,8,1,
61,0,29,0,D7,2,70,81,2A,
18,0,46,70,4,0,0,0,DA,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
40,0,47,2B,43,0,0,B,21,
18,0,46,70,6,0,0,0,DC,
70,0,0,0,0,0,4,0,0,
40,0,46,27,43,0,0,B,21,
52,F0,D4,0,0,0,2,8,1,
41,84,26,13,28,24,83,A7,0,
18,0,46,70,8,0,0,0,DE,
FFFFFFC8,9,0,0,0,0,0,0,0,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,51,18,8,A4,A0,0,
18,0,46,70,A,0,0,0,E0,
40,0,48,2B,43,0,0,B,21,
52,F0,E4,0,0,0,2,8,1,
41,84,26,13,28,24,83,A7,0,
42,84,A6,0,0,0,0,0,0,
FFFFFF82,CA,40,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
61,0,29,0,D7,3,20,78,2A,
18,0,46,70,E,0,0,0,E4,
56,0,80,0,0,0,0,0,0,
52,F0,F4,0,0,0,2,8,1,
40,0,4C,2C,43,0,0,B,21,
42,84,A6,0,0,0,0,0,0,
70,0,0,0,0,0,5,0,0,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD1,80,11,0,0,0,0,0,0,
42,84,A6,0,0,0,0,0,0,
18,0,46,70,2,0,0,0,D8,
40,0,4A,2B,43,0,0,B,21,
52,F0,4,0,0,0,2,8,1,
72,0,80,0,0,0,0,0,0,
42,84,A6,0,0,0,0,0,0,
18,0,46,70,4,0,0,0,DA,
FFFFFFDD,1E,0,0,0,0,0,0,0,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,51,18,8,A4,A0,0,
18,0,46,70,6,0,0,0,DC,
56,0,80,0,0,0,0,0,0,
52,F0,14,0,0,0,2,8,1,
40,0,40,30,43,0,0,B,21,
61,0,29,0,D7,4,30,85,2A,
FFFFFF82,CA,50,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,51,18,8,A4,A0,0,
70,0,0,0,0,0,6,0,0,
56,0,80,0,0,0,0,0,0,
41,85,26,14,28,26,83,A7,0,
52,F0,24,0,0,0,2,8,1,
18,0,46,70,C,0,0,0,E2,
40,0,42,2F,43,0,0,B,21,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,51,18,8,A4,A0,0,
18,0,47,70,E,0,0,0,E5,
FFFFFFD1,0,0,0,0,
52,F0,34,0,0,0,2,8,1,
40,0,44,2F,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
18,0,47,70,0,0,0,0,D7,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD3,0,6,C0,F,0,0,62,
FFFFFFD4,0,0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,47,70,2,0,0,0,D9,
41,85,26,14,28,27,83,A7,0,
52,F0,44,0,0,0,2,8,1,
42,85,A6,0,0,0,0,0,0,
18,0,46,70,4,0,0,0,DA,
70,0,0,0,0,0,7,0,0,
FFFFFFD1,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
40,42,2,0,0,0,0,0,0,
18,0,46,70,6,0,0,0,DC,
40,0,46,32,43,0,0,B,21,
56,0,80,0,0,0,0,0,0,
72,0,90,0,0,0,0,0,0,
40,0,48,32,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
18,0,46,70,8,0,0,0,DE,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD1,80,11,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
18,0,46,70,A,0,0,0,E0,
52,F0,54,0,0,0,2,8,1,
52,F0,64,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
60,73,1,82,82,43,0,E1,0,
18,0,46,70,C,0,0,0,E2,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD3,0,6,C0,F,0,0,65,
FFFFFFD4,0,0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,46,70,E,0,0,0,E4,
70,0,0,0,0,0,8,0,0,
40,0,4A,34,43,0,0,B,21,
52,F0,74,0,0,0,2,8,1,
42,85,A6,0,0,0,0,0,0,
FFFFFF82,CA,70,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFC3,3,0,0,0,0,0,0,0,
44,C0,0,51,18,8,A4,A0,0,
18,0,46,70,2,0,0,0,D8,
56,0,80,0,0,0,0,0,0,
40,0,4C,34,43,0,0,B,21,
52,F0,84,0,0,0,2,8,1,
42,85,A6,0,0,0,0,0,0,
18,0,46,70,4,0,0,0,DA,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
40,0,4F,37,43,0,0,B,21,
18,0,46,70,6,0,0,0,DC,
40,0,4E,37,43,0,0,B,21,
52,F0,94,0,0,0,2,8,1,
40,0,40,37,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
18,0,46,70,8,0,0,0,DE,
70,0,0,0,0,0,9,0,0,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,51,18,8,A4,A0,0,
18,0,46,70,A,0,0,0,E0,
41,85,26,14,28,2A,83,A7,0,
52,F0,A4,0,0,0,2,8,1,
40,0,42,36,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
FFFFFF82,CA,80,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,2,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,51,18,8,A4,A0,0,
18,0,47,70,E,0,0,0,E5,
56,0,80,0,0,0,0,0,0,
72,0,A0,0,0,0,0,0,0,
52,F0,B4,0,0,0,2,8,1,
61,0,29,0,D7,8,50,7C,2A,
18,0,46,70,0,0,0,0,D6,
FFFFFFD0,B4,FF,0,0,0,0,2,0,
FFFFFFD1,82,11,0,0,0,0,0,0,
40,0,45,39,43,0,0,B,21,
18,0,46,70,2,0,0,0,D8,
70,0,0,0,0,0,A,0,0,
40,0,44,39,43,0,0,B,21,
52,F0,C4,0,0,0,2,8,1,
42,85,A6,0,0,0,0,0,0,
18,0,46,70,4,0,0,0,DA,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,46,70,6,0,0,0,DC,
56,0,80,0,0,0,0,0,0,
52,F0,D4,0,0,0,2,8,1,
40,0,48,3A,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
FFFFFF82,CA,90,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
60,74,1,82,82,43,0,E1,0,
18,0,46,70,A,0,0,0,E0,
56,0,80,0,0,0,0,0,0,
41,85,26,13,28,2D,83,A7,0,
40,42,2,0,0,0,0,0,0,
18,0,46,70,C,0,0,0,E2,
52,F0,E4,0,0,0,2,8,1,
70,0,0,0,0,0,B,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
40,0,4B,3A,43,0,0,B,21,
18,0,46,70,E,0,0,0,E4,
40,0,4A,3A,43,0,0,B,21,
72,0,B0,0,0,0,0,0,0,
40,0,4C,3C,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
18,0,46,70,0,0,0,0,D6,
52,F0,F4,0,0,0,2,8,1,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
18,0,47,70,2,0,0,0,D9,
FFFFFFD1,0,0,0,0,
52,F0,4,0,0,0,2,8,1,
40,0,4E,3C,43,0,0,B,21,
61,0,29,0,D7,A,A0,8F,2A,
18,0,46,70,4,0,0,0,DA,
FFFFFF82,CA,A0,8A,A4,B1,1,20,0,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,46,70,6,0,0,0,DC,
56,0,80,0,0,0,0,0,0,
70,0,0,0,0,0,C,0,0,
52,F0,14,0,0,0,2,8,1,
40,0,40,3C,43,0,0,B,21,
18,0,46,70,8,0,0,0,DE,
41,85,26,12,28,2F,83,A7,0,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD1,82,11,0,0,0,0,0,0,
44,C0,0,52,18,8,A4,A0,0,
18,0,46,70,A,0,0,0,E0,
FFFFFFD1,0,0,0,0,
52,F0,24,0,0,0,2,8,1,
40,0,42,3C,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
18,0,46,70,C,0,0,0,E2,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
40,0,43,3C,43,0,0,B,21,
18,0,47,70,E,0,0,0,E5,
56,0,80,0,0,0,0,0,0,
52,F0,34,0,0,0,2,8,1,
40,0,44,3C,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
18,0,47,70,0,0,0,0,D7,
FFFFFF82,CA,B0,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
70,0,0,0,0,0,D,0,0,
44,C0,0,52,18,8,A4,A0,0,
18,0,47,70,2,0,0,0,D9,
56,0,80,0,0,0,0,0,0,
41,85,26,11,28,31,83,A7,0,
72,0,C0,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
18,0,46,70,4,0,0,0,DA,
FFFFFFD0,B4,FF,0,0,0,0,2,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
40,0,47,3D,43,0,0,B,21,
18,0,46,70,6,0,0,0,DC,
52,F0,44,0,0,0,2,8,1,
52,F0,54,0,0,0,2,8,1,
40,0,48,3D,43,0,0,B,21,
60,75,1,82,82,43,0,E1,0,
18,0,47,70,8,0,0,0,DF,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD3,0,6,C0,F,0,0,74,
FFFFFFD4,0,0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,46,70,A,0,0,0,E0,
41,85,26,11,28,32,83,A7,0,
70,0,0,0,0,0,E,0,0,
40,0,4A,3F,43,0,0,B,21,
18,0,47,70,C,0,0,0,E3,
FFFFFF82,CA,C0,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,52,18,8,A4,A0,0,
18,0,46,70,E,0,0,0,E4,
56,0,80,0,0,0,0,0,0,
52,F0,74,0,0,0,2,8,1,
40,0,4C,3F,43,0,0,B,21,
18,0,46,70,0,0,0,0,D6,
52,F0,64,0,0,0,2,8,1,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD1,82,11,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
18,0,46,70,2,0,0,0,D8,
FFFFFFD1,0,0,0,0,
52,F0,84,0,0,0,2,8,1,
40,0,4E,41,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
18,0,46,70,4,0,0,0,DA,
56,0,80,0,0,0,0,0,0,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
70,0,0,0,0,0,F,0,0,
44,C0,0,52,18,8,A4,A0,0,
18,0,47,70,6,0,0,0,DD,
FFFFFFD1,0,0,0,0,
72,0,D0,0,0,0,0,0,0,
52,F0,94,0,0,0,2,8,1,
42,85,A6,0,0,0,0,0,0,
18,0,46,70,8,0,0,0,DE,
FFFFFF82,CA,D0,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,2,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,52,18,8,A4,A0,0,
18,0,47,70,A,0,0,0,E1,
56,0,80,0,0,0,0,0,0,
52,F0,A4,0,0,0,2,8,1,
40,0,42,43,43,0,0,B,21,
18,0,46,70,C,0,0,0,E2,
40,0,40,41,43,0,0,B,21,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,52,18,8,A4,A0,0,
18,0,46,70,E,0,0,0,E4,
FFFFFFD1,0,0,0,0,
70,0,0,0,0,0,0,0,0,
52,F0,B4,0,0,0,2,8,1,
42,86,A6,0,0,0,0,0,0,
18,0,47,70,0,0,0,0,D7,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,46,70,2,0,0,0,D8,
40,0,44,43,43,0,0,B,21,
52,F0,C4,0,0,0,2,8,1,
40,0,46,41,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
18,0,46,70,4,0,0,0,DA,
FFFFFF82,CA,E0,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,2,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
61,0,29,0,D7,F,90,87,2A,
18,0,46,70,6,0,0,0,DC,
56,0,80,0,0,0,0,0,0,
52,F0,D4,0,0,0,2,8,1,
40,2,48,41,43,1,1,B,21,
18,0,46,70,8,0,0,0,DE,
41,85,26,E,28,36,83,A7,0,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD1,82,11,0,0,0,0,0,0,
44,C0,0,52,18,8,A4,A0,0,
18,0,46,70,A,0,0,0,E0,
FFFFFFD1,0,0,0,0,
72,0,E0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
42,E,A8,0,0,0,0,0,0,
18,0,46,70,C,0,0,0,E2,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,46,70,E,0,0,0,E4,
52,F0,E4,0,0,0,2,8,1,
52,F0,F4,0,0,0,2,8,1,
40,5,4C,42,3,4,4,C,21,
61,0,29,0,D7,0,A0,74,2A,
18,0,46,70,0,0,0,0,D6,
FFFFFF82,CA,F0,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,47,70,2,0,0,0,D9,
56,0,80,0,0,0,0,0,0,
41,95,27,D,28,42,3,A7,0,
52,F0,4,0,0,0,2,8,1,
40,5,4E,42,3,5,5,D,21,
18,0,46,70,4,0,0,0,DA,
70,0,0,0,0,0,2,0,0,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
41,A0,27,D,28,42,3,A7,0,
18,0,46,70,6,0,0,0,DC,
FFFFFFD1,0,0,0,0,
40,42,2,0,0,0,0,0,0,
40,6,40,45,3,5,5,E,21,
42,F,A8,3,0,0,0,0,0,
18,0,46,70,8,0,0,0,DE,
52,F0,14,0,0,0,2,8,1,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
42,F,A8,3,0,0,0,0,0,
61,0,29,0,D7,1,40,89,2A,
41,AC,27,F,28,45,3,A7,0,
52,F0,24,0,0,0,2,8,1,
40,7,42,45,3,6,6,E,21,
42,F,A8,3,0,0,0,0,0,
FFFFFF82,CA,0,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
41,B6,27,F,28,45,3,A7,0,
18,0,46,70,E,0,0,0,E4,
56,0,80,0,0,0,0,0,0,
41,B2,27,F,28,45,3,A7,0,
72,0,F0,0,0,0,0,0,0,
42,15,A8,4,0,0,0,0,0,
18,0,46,70,0,0,0,0,D6,
FFFFFFD0,B4,FF,0,0,0,0,2,0,
FFFFFFD3,0,6,C0,F,0,0,82,
FFFFFFD1,80,11,0,0,0,0,0,0,
18,0,46,70,2,0,0,0,D8,
52,F0,34,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
52,F0,44,0,0,0,2,8,1,
60,6F,1,82,82,43,0,E1,0,
18,0,47,70,4,0,0,0,DB,
40,8,46,43,3,8,8,E,20,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
42,15,A8,5,0,0,0,0,0,
18,0,46,70,6,0,0,0,DC,
FFFFFFD1,0,0,0,0,
52,F0,54,0,0,0,2,8,1,
40,8,48,46,3,8,8,E,20,
70,1,0,0,0,0,4,0,0,
18,0,46,70,8,0,0,0,DE,
FFFFFF82,CA,10,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,46,70,A,0,0,0,E0,
56,0,80,0,0,0,0,0,0,
41,C0,27,1D,28,46,3,A7,0,
52,F0,64,0,0,0,2,8,1,
41,C0,27,1D,28,46,3,A7,0,
18,0,46,70,C,0,0,0,E2,
40,8,4A,47,3,8,8,E,20,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
61,0,29,0,D7,3,70,7B,2A,
FFFFFFD1,0,0,0,0,
52,F0,74,0,0,0,2,8,1,
40,8,4C,47,3,8,8,E,20,
42,28,A8,4,0,0,0,0,0,
18,0,46,70,0,0,0,0,D6,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD3,0,6,C0,F,0,0,86,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,47,70,2,0,0,0,D9,
41,C0,27,28,28,47,3,A7,0,
72,0,0,0,0,0,0,0,0,
52,F0,84,0,0,0,2,8,1,
41,BE,27,28,28,47,3,A7,0,
18,0,46,70,4,0,0,0,DA,
FFFFFF82,CA,20,8A,A4,B1,1,20,0,
FFFFFFD1,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,52,18,8,A4,A0,0,
18,0,46,70,6,0,0,0,DC,
56,0,80,0,0,0,0,0,0,
40,8,4E,4F,3,8,8,E,20,
52,F0,94,0,0,0,2,8,1,
61,0,29,0,D7,4,70,89,2A,
18,0,47,70,8,0,0,0,DF,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD1,80,11,0,0,0,0,0,0,
40,7,41,4F,3,7,7,E,20,
18,0,46,70,A,0,0,0,E0,
40,7,40,4F,3,7,7,E,20,
56,0,80,0,0,0,0,0,0,
52,F0,A4,0,0,0,2,8,1,
42,3D,A8,4,0,0,0,0,0,
70,0,0,0,0,0,6,0,0,
40,6,42,52,3,6,6,E,20,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,52,18,8,A4,A0,0,
18,0,47,70,E,0,0,0,E5,
74,8,0,0,0,0,0,0,0,
FFFFFFD1,0,0,0,0,
52,F0,B4,0,0,0,2,8,1,
42,3D,A8,4,0,0,0,0,0,
18,0,46,70,0,0,0,0,D6,
FFFFFF82,CA,30,8A,A4,B1,1,20,0,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,46,70,2,0,0,0,D8,
56,0,80,0,0,0,0,0,0,
40,7,44,52,3,7,7,E,20,
52,F0,C4,0,0,0,2,8,1,
40,7,46,5B,3,7,7,E,20,
18,0,46,70,4,0,0,0,DA,
41,B0,27,45,28,5B,3,A7,0,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
70,0,0,0,0,0,7,0,0,
FFFFFFD1,0,0,0,0,
72,0,10,0,0,0,0,0,0,
52,F0,D4,0,0,0,2,8,1,
41,B3,27,45,28,5B,3,A7,0,
18,0,47,70,8,0,0,0,DF,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,47,70,A,0,0,0,E1,
40,7,48,60,3,7,7,D,20,
52,F0,E4,0,0,0,2,8,1,
40,7,4A,60,3,7,7,D,20,
60,B9,1,82,82,4D,0,E1,0,
18,0,46,70,C,0,0,0,E2,
FFFFFF82,CA,40,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,47,70,E,0,0,0,E5,
56,0,80,0,0,0,0,0,0,
41,B0,27,4C,28,60,3,A7,0,
52,F0,F4,0,0,0,2,8,1,
40,7,4C,6D,3,7,7,D,20,
18,0,46,70,0,0,0,0,D6,
70,0,0,0,0,0,8,0,0,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD1,80,11,0,0,0,0,0,0,
42,51,A8,3,0,0,0,0,0,
18,0,46,70,2,0,0,0,D8,
FFFFFFC8,9,0,0,0,0,0,0,0,
41,B0,27,51,28,6D,3,A7,0,
56,0,80,0,0,0,0,0,0,
18,0,46,70,4,0,0,0,DA,
52,F0,4,0,0,0,2,8,1,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
40,7,4F,79,3,7,7,D,20,
61,0,29,0,D7,7,30,7A,2A,
FFFFFFD1,0,0,0,0,
52,F0,14,0,0,0,2,8,1,
40,7,40,79,3,7,7,E,20,
42,54,A8,4,0,0,0,0,0,
18,0,46,70,8,0,0,0,DE,
FFFFFF82,CA,50,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,46,70,A,0,0,0,E0,
70,0,0,0,0,0,9,0,0,
56,0,80,0,0,0,0,0,0,
41,A7,27,54,28,79,3,A7,0,
72,0,20,0,0,0,0,0,0,
18,0,46,70,C,0,0,0,E2,
FFFFFFDD,1E,0,0,0,0,0,0,0,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
41,A7,27,57,28,86,3,A7,0,
18,0,46,70,E,0,0,0,E4,
52,F0,24,0,0,0,2,8,1,
52,F0,34,0,0,0,2,8,1,
40,7,44,86,3,7,7,D,20,
60,D1,1,82,82,4E,0,E1,0,
18,0,46,70,0,0,0,0,D6,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
40,7,45,86,3,7,7,E,20,
18,0,46,70,2,0,0,0,D8,
41,A3,27,57,28,86,3,A7,0,
40,42,2,0,0,0,0,0,0,
40,6,46,92,3,6,6,E,20,
42,57,A8,4,0,0,0,0,0,
18,0,46,70,4,0,0,0,DA,
70,0,0,0,0,0,A,0,0,
FFFFFFD0,B4,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
42,59,A8,4,0,0,0,0,0,
18,0,46,70,6,0,0,0,DC,
56,0,80,0,0,0,0,0,0,
41,A4,27,57,28,92,3,A7,0,
52,F0,54,0,0,0,2,8,1,
42,59,A8,3,0,0,0,0,0,
18,0,46,70,8,0,0,0,DE,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD3,0,6,C0,F,0,0,94,
FFFFFFD1,82,11,0,0,0,0,0,0,
61,0,29,0,D7,9,50,7D,2A,
40,6,48,92,3,6,6,D,20,
56,0,80,0,0,0,0,0,0,
52,F0,64,0,0,0,2,8,1,
41,93,27,5B,28,A2,3,A7,0,
18,0,46,70,C,0,0,0,E2,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,46,70,E,0,0,0,E4,
70,0,0,0,0,0,B,0,0,
40,6,4A,A2,3,6,6,D,20,
72,0,30,0,0,0,0,0,0,
40,6,4C,AD,3,6,6,E,20,
18,0,47,70,0,0,0,0,D7,
FFFFFF82,CA,70,8A,A4,B1,1,20,0,
FFFFFFC6,7,0,0,0,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
44,C0,0,54,18,8,A4,A0,0,
18,0,46,70,2,0,0,0,D8,
56,0,80,0,0,0,0,0,0,
52,F0,74,0,0,0,2,8,1,
52,F0,84,0,0,0,2,8,1,
61,0,29,0,D7,A,30,89,2A,
18,0,46,70,4,0,0,0,DA,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
40,6,4F,BA,3,6,6,D,20,
18,0,46,70,6,0,0,0,DC,
40,6,4E,AD,3,6,6,D,20,
52,F0,94,0,0,0,2,8,1,
40,6,40,BA,3,6,6,D,20,
42,5E,A8,3,0,0,0,0,0,
18,0,46,70,8,0,0,0,DE,
70,0,0,0,0,0,C,0,0,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFC3,3,0,0,0,0,0,0,0,
42,5E,A8,4,0,0,0,0,0,
18,0,46,70,A,0,0,0,E0,
41,8E,27,5E,28,BA,3,A7,0,
52,F0,A4,0,0,0,2,8,1,
40,6,42,BA,3,6,6,D,20,
18,0,46,70,C,0,0,0,E2,
FFFFFF82,CA,80,8A,A4,B1,1,20,0,
FFFFFFD0,B4,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
42,5D,A8,4,0,0,0,0,0,
61,0,29,0,D7,B,30,80,2A,
56,0,80,0,0,0,0,0,0,
41,90,27,5E,28,BA,3,A7,0,
52,F0,B4,0,0,0,2,8,1,
