19:41:28.544895,41,2F,29,6C,28,59,3,A1,0,
19:41:28.548248,40,19,C7,5E,3,19,19,13,20,
19:41:28.548971,44,C0,0,52,19,8,A4,A0,0,
19:41:28.552379,72,0,60,0,0,0,0,0,0,
19:41:28.552955,52,F0,4,0,0,0,2,0,3,
19:41:28.556280,56,0,80,0,0,0,0,0,0,
19:41:28.556866,41,66,29,7F,28,5E,3,A1,0,
19:41:28.561568,42,7F,A8,9,0,0,0,0,0,
19:41:28.562169,D0,45,FF,0,0,E2,7,FF,0,
19:41:28.565532,D4,0,0,0,0,0,0,0,0,
19:41:28.566104,40,1A,C9,5E,3,1A,1A,14,20,
19:41:28.569572,41,76,29,7F,28,5E,3,A1,0,
19:41:28.570263,70,1E,0,0,0,0,0,0,0,
19:41:28.573584,52,F0,14,0,0,0,2,0,3,
19:41:28.574190,41,3E,29,6C,28,59,3,A1,0,
19:41:28.577706,40,1B,CA,65,3,1A,1A,14,20,
19:41:28.578443,18,0,B9,70,6,0,0,0,4F,
19:41:28.581710,56,0,80,0,0,0,0,0,0,
19:41:28.582305,D2,0,0,FF,FF,0,0,0,0,
19:41:28.585632,D4,0,0,0,0,0,0,0,0,
19:41:28.586186,40,1B,CB,65,3,1B,1B,14,20,
19:41:28.589664,44,C0,0,53,19,8,A4,A0,0,
19:41:28.590348,41,89,29,7F,28,5E,3,A1,0,
19:41:28.593766,52,F0,24,0,0,0,2,0,3,
19:41:28.594361,56,0,80,0,0,0,0,0,0,
19:41:28.597708,40,1C,CC,65,3,1B,1B,14,20,
19:41:28.598449,42,97,A8,A,0,0,0,0,0,
19:41:28.601744,D0,44,FF,0,0,E2,7,0,0,
19:41:28.602391,D4,0,0,0,0,0,0,0,0,
19:41:28.605681,41,B4,29,97,28,65,3,A1,0,
19:41:28.606387,40,1C,CD,65,3,1C,1C,14,20,
19:41:28.609906,44,C0,0,53,19,8,A4,A0,0,
19:41:28.610601,40,42,2,0,0,0,0,0,0,
19:41:28.615095,56,0,80,0,0,0,0,0,0,
19:41:28.615672,52,F0,34,0,0,0,2,0,3,
19:41:28.619009,41,C6,29,B3,28,6D,3,A1,0,
19:41:28.619695,70,21,0,0,0,0,1,0,0,
19:41:28.623020,D0,43,FF,0,0,E2,7,0,FF,
19:41:28.623660,D4,0,0,0,0,0,0,0,0,
19:41:28.626977,82,CA,20,8A,9C,BB,2,20,0,
19:41:28.627715,42,B3,A8,A,0,0,0,0,0,
19:41:28.631024,44,C0,0,53,19,8,A4,A0,0,
19:41:28.631690,52,F0,44,0,0,0,2,0,3,
19:41:28.635044,41,C0,29,97,28,65,3,A1,0,
19:41:28.635732,56,0,80,0,0,0,0,0,0,
19:41:28.639054,42,B3,A8,B,0,0,0,0,0,
19:41:28.639655,40,1C,C0,6D,3,1C,1C,16,20,
19:41:28.643185,D0,42,FF,0,0,E2,7,0,FC,
19:41:28.643869,D4,0,0,0,0,0,0,0,0,
19:41:28.647104,40,1C,C1,77,3,1C,1C,16,20,
19:41:28.647825,D1,B6,11,0,0,0,0,0,0,
19:41:28.651137,72,0,70,0,0,0,0,0,0,
19:41:28.651709,52,F0,54,0,0,0,2,0,3,
19:41:28.655070,D1,0,0,0,0,
19:41:28.655446,40,1C,C2,77,3,1C,1C,16,20,
19:41:28.658901,42,D1,A8,B,0,0,0,0,0,
19:41:28.659522,56,0,80,0,0,0,0,0,0,
19:41:28.662825,D0,41,FF,0,0,E2,7,0,FB,
19:41:28.663467,D4,0,0,0,0,0,0,0,0,
19:41:28.668031,40,1D,C3,77,3,1C,1C,16,20,
19:41:28.668749,42,D1,A8,B,0,0,0,0,0,
19:41:28.672097,70,25,0,0,0,0,2,0,0,
19:41:28.672672,52,F0,64,0,0,0,2,0,3,
19:41:28.676090,56,0,80,0,0,0,0,0,0,
19:41:28.676690,40,1E,C4,77,3,1D,1D,17,20,
19:41:28.680068,42,D1,A8,C,0,0,0,0,0,
19:41:28.680669,41,CC,29,D1,28,77,3,A1,0,
19:41:28.684102,D0,40,FF,0,0,E2,7,0,FD,
19:41:28.684745,D4,0,0,0,0,0,0,0,0,
19:41:28.688065,40,1F,C5,81,3,1E,1E,17,20,
19:41:28.688775,82,CA,30,8A,9C,BB,2,20,0,
19:41:28.692220,D1,0,0,0,0,
19:41:28.692598,52,F0,74,0,0,0,2,0,3,
19:41:28.693208,40,20,C6,81,3,1F,1F,17,20,
19:41:28.696551,18,0,C0,70,E,0,0,0,5E,
19:41:28.700008,42,F3,A8,D,0,0,0,0,0,
19:41:28.700618,56,0,80,0,0,0,0,0,0,
19:41:28.703915,D2,0,0,FF,FF,0,0,0,0,
19:41:28.704540,D4,0,0,0,0,0,0,0,0,
19:41:28.705098,42,40,2,0,0,0,0,0,0,
19:41:28.708357,44,C0,0,53,19,8,A4,A0,0,
19:41:28.709063,41,1C,2A,F3,28,81,3,A1,0,
19:41:28.712687,52,F0,84,0,0,0,2,0,3,
19:41:28.713353,56,0,80,0,0,0,0,0,0,
19:41:28.716384,40,22,C8,89,3,21,21,19,20,
19:41:28.717140,61,0,29,0,D7,C,60,7D,27,
19:41:28.721772,70,28,0,0,0,0,3,0,0,
19:41:28.722355,D4,0,0,0,0,0,0,0,0,
19:41:28.725653,18,0,C2,70,2,0,0,0,54,
19:41:28.726289,40,23,C9,89,3,22,22,19,20,
19:41:28.729755,44,C0,0,54,19,8,A4,A0,0,
19:41:28.733761,41,90,2A,17,29,89,3,A1,0,
19:41:28.734527,52,F0,94,0,0,0,2,0,3,
19:41:28.737333,40,23,CA,89,3,23,23,1A,20,
19:41:28.738054,41,A9,2A,17,29,89,3,A1,0,
19:41:28.741425,42,17,A9,F,0,0,0,0,0,
19:41:28.742050,D0,3B,FF,0,0,E2,7,0,FC,
19:41:28.745465,D4,0,0,0,0,0,0,0,0,
19:41:28.746030,82,CA,40,8A,9C,BB,2,20,0,
19:41:28.749440,44,C0,0,54,19,8,A4,A0,0,
19:41:28.750114,72,0,80,0,0,0,0,0,0,
19:41:28.753402,52,F0,A4,0,0,0,2,0,3,
19:41:28.754000,56,0,80,0,0,0,0,0,0,
19:41:28.757384,56,0,80,0,0,0,0,0,0,
19:41:28.757965,42,41,A9,13,0,0,0,0,0,
19:41:28.761282,40,24,CC,91,3,24,24,1D,20,
19:41:28.762000,D0,39,FF,0,0,E2,7,FF,FB,
19:41:28.765425,E1,A1,80,0,0,0,70,0,0,
19:41:28.766045,40,24,CD,91,3,24,24,1E,20,
19:41:28.769527,D1,B6,11,0,0,0,0,0,0,
19:41:28.770130,70,33,0,0,0,0,4,0,0,
19:41:28.774687,52,F0,B4,0,0,0,2,0,3,
19:41:28.775312,D1,0,0,0,0,
19:41:28.775729,40,24,CE,9A,3,24,24,1F,20,
19:41:28.779069,42,41,A9,15,0,0,0,0,0,
19:41:28.782500,56,0,80,0,0,0,0,0,0,
19:41:28.783088,D1,0,0,0,0,
19:41:28.783463,D4,0,0,0,0,0,0,0,0,
19:41:28.786678,41,E8,2A,41,29,91,3,A1,0,
19:41:28.787411,40,25,CF,9A,3,24,24,20,20,
19:41:28.790846,44,C0,0,54,19,8,A4,A0,0,
19:41:28.791511,52,F0,C4,0,0,0,2,0,3,
19:41:28.794835,56,0,80,0,0,0,0,0,0,
19:41:28.795411,40,26,C0,9A,3,25,25,20,20,
19:41:28.798900,42,77,A9,16,0,0,0,0,0,
19:41:28.799522,41,EC,2A,77,29,9A,3,A1,0,
19:41:28.802946,D0,32,FF,0,0,E2,7,0,FB,
19:41:28.803612,40,42,2,0,0,0,0,0,0,
19:41:28.806940,82,CA,50,8A,9C,BB,2,20,0,
19:41:28.807659,44,C0,0,54,19,8,A4,A0,0,
19:41:28.811128,D1,0,0,0,0,
19:41:28.811583,52,F0,D4,0,0,0,2,0,3,
19:41:28.814775,56,0,80,0,0,0,0,0,0,
19:41:28.815351,40,27,C2,A1,3,26,26,22,20,
19:41:28.818807,60,97,2,85,83,8E,0,E1,0,
19:41:28.819496,70,3A,0,0,0,0,5,0,0,
19:41:28.822804,D2,0,0,FF,FF,0,0,0,0,
19:41:28.823401,D4,0,0,0,0,0,0,0,0,
19:41:28.827966,40,27,C3,A1,3,27,27,22,20,
19:41:28.828677,44,C0,0,54,19,8,A4,A0,0,
19:41:28.832077,41,E,2B,BA,29,A1,3,A1,0,
19:41:28.832741,52,F0,E4,0,0,0,2,0,3,
19:41:28.836090,56,0,80,0,0,0,0,0,0,
19:41:28.836662,40,28,C4,A1,3,27,27,23,20,
19:41:28.840148,42,BA,A9,19,0,0,0,0,0,
19:41:28.840772,D0,28,FF,0,0,E2,7,0,F9,
19:41:28.844226,D4,0,0,0,0,0,0,0,0,
19:41:28.844806,41,34,2B,BA,29,A1,3,A1,0,
19:41:28.848178,40,28,C5,AA,3,28,28,24,20,
19:41:28.848894,72,0,90,0,0,0,0,0,0,
19:41:28.852185,52,F0,F4,0,0,0,2,0,3,
19:41:28.852783,56,0,80,0,0,0,0,0,0,
19:41:28.856117,18,0,E1,70,C,0,0,0,7D,
19:41:28.856735,40,28,C6,AA,3,28,28,25,20,
19:41:28.860213,42,4,AA,1B,0,0,0,0,0,
19:41:28.860813,D0,22,FF,1,0,E2,7,0,F9,
19:41:28.864206,D4,0,0,0,0,0,0,0,0,
19:41:28.864760,40,28,C7,AA,3,28,28,25,20,
19:41:28.868217,42,4,AA,1B,0,0,0,0,0,
19:41:28.868816,61,0,29,0,D7,F,80,88,27,
19:41:28.872228,70,46,0,0,0,0,6,0,0,
19:41:28.872803,52,F0,4,0,0,0,2,0,3,
19:41:28.876202,40,29,C8,B2,3,28,28,27,20,
19:41:28.876941,42,49,AA,1D,0,0,0,0,0,
19:41:28.880251,56,0,80,0,0,0,0,0,0,
19:41:28.880833,D2,0,0,FF,FF,0,0,0,0,
19:41:28.885416,E2,A2,80,0,64,64,60,58,FE,
19:41:28.886131,40,29,C9,B2,3,29,29,27,20,
19:41:28.889584,44,C0,0,55,19,8,A4,A0,0,
19:41:28.893071,D1,B6,11,0,0,0,0,0,0,
19:41:28.893678,52,F0,14,0,0,0,2,0,3,
19:41:28.897025,42,40,2,0,0,0,0,0,0,
19:41:28.897647,40,29,CA,B2,3,29,29,27,20,
19:41:28.901075,42,49,AA,1E,0,0,0,0,0,
19:41:28.901705,D0,13,FF,0,0,E2,7,0,F8,
19:41:28.905104,56,0,80,0,0,0,0,0,0,
19:41:28.905680,40,29,CB,C5,3,29,29,28,20,
19:41:28.909201,41,5B,2B,49,2A,B2,3,A1,0,
19:41:28.909917,44,C0,0,55,19,8,A4,A0,0,
19:41:28.913246,52,F0,24,0,0,0,2,0,3,
19:41:28.913845,56,0,80,0,0,0,0,0,0,
19:41:28.917210,40,29,CC,C5,3,29,29,28,20,
19:41:28.917922,60,D3,3,85,83,AF,0,E1,0,
19:41:28.921309,61,0,29,0,D7,0,E0,78,27,
19:41:28.921974,D3,0,6,C0,F,70,0,E7,
19:41:28.925284,D4,0,0,0,0,0,0,0,0,
19:41:28.925837,40,29,CD,C5,3,29,29,29,20,
19:41:28.929318,82,CA,70,8A,9C,BB,2,20,0,
19:41:28.930008,18,0,E5,70,E,0,0,0,83,
19:41:28.933390,52,F0,34,0,0,0,2,0,3,
19:41:28.933990,40,29,CE,D4,3,29,29,29,20,
19:41:28.938701,18,1,8,70,E,0,0,0,A7,
19:41:28.939303,56,0,80,0,0,0,0,0,0,
19:41:28.942704,D0,2,FF,0,0,E2,7,0,F7,
19:41:28.943353,D4,0,0,0,0,0,0,0,0,
19:41:28.946541,41,61,2B,90,2A,C5,3,A1,0,
19:41:28.947295,40,29,CF,D4,3,29,29,29,20,
19:41:28.950712,72,0,A0,0,0,0,0,0,0,
19:41:28.951288,52,F0,44,0,0,0,2,0,3,
19:41:28.954626,56,0,80,0,0,0,0,0,0,
19:41:28.955201,40,28,C0,D4,3,28,28,29,20,
19:41:28.958700,41,59,2B,D0,2A,D4,3,A1,0,
19:41:28.959395,42,D0,AA,1F,0,0,0,0,0,
19:41:28.962748,D1,0,0,0,0,
19:41:28.963132,D4,0,0,0,0,0,0,0,0,
19:41:28.966412,18,1,D,70,0,0,0,0,9E,
19:41:28.967021,40,28,C1,EB,3,28,28,29,20,
19:41:28.970480,61,0,29,0,D7,1,B0,7E,27,
19:41:28.971147,70,5A,0,0,0,0,8,0,0,
19:41:28.974550,52,F0,54,0,0,0,2,0,3,
19:41:28.975174,56,0,80,0,0,0,0,0,0,
19:41:28.978425,41,54,2B,FC,2A,EB,3,A1,0,
19:41:28.979127,42,FC,AA,1F,0,0,0,0,0,
19:41:28.982461,D0,EF,FE,1,0,E2,7,0,F6,
19:41:28.983122,3B,0,0,E,6,0,0,3A,65,
19:41:28.986456,40,28,C3,EB,3,28,28,29,20,
19:41:28.987254,42,FC,AA,1F,0,0,0,0,0,
19:41:28.991909,82,CA,80,8A,9C,BB,2,20,0,
19:41:28.992643,40,42,2,0,0,0,0,0,0,
19:41:28.995836,18,1,18,70,4,0,0,0,AD,
19:41:28.996464,40,28,C4,FF,3,28,28,28,20,
19:41:28.999921,42,1F,AB,1F,0,0,0,0,0,
19:41:29.000541,56,0,80,0,0,0,0,0,0,
19:41:29.003839,D4,0,0,0,0,0,0,0,0,
19:41:29.004393,18,1,29,70,A,0,0,0,C4,
19:41:29.007866,40,28,C5,FF,3,28,28,28,20,
19:41:29.008613,44,C0,0,57,19,8,A4,A0,0,
19:41:29.011918,D1,B6,11,0,0,0,0,0,0,
19:41:29.012514,52,F0,74,0,0,0,2,0,3,
19:41:29.015862,18,1,2F,70,C,0,0,0,CC,
19:41:29.016485,40,28,C6,FF,3,28,28,28,20,
19:41:29.019966,61,0,29,0,D7,2,E0,86,27,
19:41:29.020640,D0,D9,FE,1,0,E2,7,0,F5,
19:41:29.024027,56,0,80,0,0,0,0,0,0,
19:41:29.024614,40,28,C7,17,4,28,28,28,20,
19:41:29.028058,42,1F,AB,1F,0,0,0,0,0,
19:41:29.031498,44,C0,0,57,19,8,A4,A0,0,
19:41:29.032175,52,F0,84,0,0,0,2,0,3,
19:41:29.035519,56,0,80,0,0,0,0,0,0,
19:41:29.036106,40,28,C8,17,4,28,28,28,20,
19:41:29.039574,42,37,AB,1F,0,0,0,0,0,
19:41:29.040205,D0,CD,FE,1,0,E2,7,0,F4,
19:41:29.044879,D2,0,0,FF,FF,0,0,0,0,
19:41:29.045499,D4,0,0,0,0,0,0,0,0,
19:41:29.048722,40,28,C9,17,4,28,28,28,20,
19:41:29.049462,82,CA,90,8A,9C,BB,2,20,0,
19:41:29.052892,72,0,B0,0,0,0,0,0,0,
19:41:29.053468,52,F0,94,0,0,0,2,0,3,
19:41:29.056818,18,1,36,70,E,0,0,0,D5,
19:41:29.057480,40,28,CA,24,4,28,28,28,20,
19:41:29.060897,42,47,AB,1E,0,0,0,0,0,
19:41:29.061516,56,0,80,0,0,0,0,0,0,
19:41:29.064847,D4,0,0,0,0,0,0,0,0,
19:41:29.065411,18,1,52,70,6,0,0,0,E9,
19:41:29.068787,40,29,CB,24,4,28,28,29,20,
19:41:29.069510,61,0,29,0,D7,3,80,7E,27,
19:41:29.072918,70,6C,0,0,0,0,A,0,0,
19:41:29.073498,52,F0,A4,0,0,0,2,0,3,
19:41:29.076902,56,0,80,0,0,0,0,0,0,
19:41:29.077539,41,69,2B,47,2B,24,4,A1,0,
19:41:29.080851,42,47,AB,1F,0,0,0,0,0,
19:41:29.081478,D0,B2,FE,1,0,E2,7,0,F1,
19:41:29.084878,D4,0,0,0,0,0,0,0,0,
19:41:29.085435,42,40,2,0,0,0,0,0,0,
19:41:29.088766,41,69,2B,54,2B,32,4,A1,0,
19:41:29.089467,44,C0,0,58,19,8,A4,A0,0,
19:41:29.092874,52,F0,B4,0,0,0,2,0,3,
19:41:29.093475,56,0,80,0,0,0,0,0,0,
19:41:29.098058,18,1,74,70,E,0,0,0,13,
19:41:29.098691,42,54,AB,1F,0,0,0,0,0,
19:41:29.102027,18,1,59,70,8,0,0,0,F2,
19:41:29.102681,D0,A3,FE,1,0,E2,7,0,F1,
19:41:29.106050,D4,0,0,0,0,0,0,0,0,
19:41:29.106614,40,28,CF,3D,4,28,28,29,20,
19:41:29.110157,44,C0,0,58,19,8,A4,A0,0,
19:41:29.110868,82,CA,A0,8A,9C,BB,2,20,0,
19:41:29.114202,52,F0,C4,0,0,0,2,0,3,
19:41:29.114801,D1,0,0,0,0,
19:41:29.115180,40,28,C0,3D,4,28,28,2A,20,
19:41:29.118563,42,5E,AB,20,0,0,0,0,0,
19:41:29.121965,56,0,80,0,0,0,0,0,0,
19:41:29.122571,D0,92,FE,1,0,E2,7,0,F0,
19:41:29.123222,70,71,0,0,0,0,B,0,0,
19:41:29.126493,40,28,C1,3D,4,28,28,2A,20,
19:41:29.130013,44,C0,0,58,19,8,A4,A0,0,
19:41:29.130692,D1,B6,11,0,0,0,0,0,0,
19:41:29.134034,52,F0,D4,0,0,0,2,0,3,
19:41:29.134668,18,1,88,70,2,0,0,0,1B,
19:41:29.137975,18,1,9E,70,6,0,0,0,35,
19:41:29.138626,42,5E,AB,20,0,0,0,0,0,
19:41:29.142038,D0,7E,FE,1,0,E2,7,0,F0,
19:41:29.142748,D3,0,6,C0,F,70,0,F2,
19:41:29.143338,56,0,80,0,0,0,0,0,0,
19:41:29.146476,40,29,C3,4C,4,29,29,2A,20,
19:41:29.151274,44,C0,0,59,19,8,A4,A0,0,
19:41:29.151955,72,0,C0,0,0,0,0,0,0,
19:41:29.155265,52,F0,E4,0,0,0,2,0,3,
19:41:29.155883,56,0,80,0,0,0,0,0,0,
19:41:29.156463,40,29,C4,4C,4,29,29,2A,20,
19:41:29.159822,42,6A,AB,20,0,0,0,0,0,
19:41:29.163263,D0,69,FE,1,0,E2,7,1,EF,
19:41:29.163919,D4,0,0,18,0,0,0,0,0,
19:41:29.167236,40,29,C2,4C,4,28,28,2A,20,
19:41:29.167979,18,1,C2,70,C,0,0,0,5F,
19:41:29.171340,61,0,29,0,D7,5,70,7A,27,
19:41:29.172018,52,F0,F4,0,0,0,2,0,3,
19:41:29.175424,70,7B,0,0,0,0,C,0,0,
19:41:29.176026,18,1,CF,70,E,0,0,0,6E,
19:41:29.179304,42,72,AB,20,0,0,0,0,0,
19:41:29.179938,56,0,80,0,0,0,0,0,0,
19:41:29.183226,D0,53,FE,2,0,E2,7,1,ED,
19:41:29.183896,40,42,2,0,0,0,0,0,0,
19:41:29.184476,C8,9,0,0,0,0,0,0,0,
19:41:29.187721,42,72,AB,21,0,0,0,0,0,
19:41:29.188343,44,C0,0,59,19,8,A4,A0,0,
19:41:29.191746,52,F0,4,0,0,0,2,0,3,
19:41:29.192322,56,0,80,0,0,0,0,0,0,
19:41:29.195634,40,29,C5,56,4,29,29,2A,20,
19:41:29.196343,18,1,EC,70,2,0,0,0,7F,
19:41:29.199733,42,79,AB,21,0,0,0,0,0,
19:41:29.200356,D0,3A,FE,2,0,E2,7,1,ED,
19:41:29.204997,D4,1A,0,0,0,18,0,1B,0,
19:41:29.205620,18,1,FB,70,4,0,0,0,90,
19:41:29.209085,44,C0,0,59,19,8,A4,A0,0,
19:41:29.212712,40,29,C8,5F,4,29,29,2B,20,
19:41:29.213494,52,F0,14,0,0,0,2,0,3,
19:41:29.216607,56,0,80,0,0,0,0,0,0,
19:41:29.217298,18,2,B,70,6,0,0,0,A3,
19:41:29.217931,61,0,29,0,D7,6,10,7B,27,
19:41:29.221086,D0,1F,FE,2,0,E2,7,0,ED,
19:41:29.224544,D2,0,0,FF,FF,0,0,0,0,
19:41:29.225154,70,81,0,0,0,0,D,0,0,
19:41:29.225735,18,2,1A,70,8,0,0,0,B4,
19:41:29.229034,82,CA,C0,8A,9C,BB,2,20,0,
19:41:29.232529,40,29,CA,65,4,29,29,2B,20,
19:41:29.233282,52,F0,24,0,0,0,2,0,3,
19:41:29.236595,40,29,CC,65,4,29,29,2C,20,
19:41:29.237354,18,2,2A,70,A,0,0,0,C6,
19:41:29.240759,56,0,80,0,0,0,0,0,0,
19:41:29.241359,D0,1,FE,2,0,E2,7,1,ED,
19:41:29.244649,D4,21,0,22,0,20,0,22,0,
19:41:29.245293,18,2,3B,70,C,0,0,0,D9,
19:41:29.248684,42,87,AB,22,0,0,0,0,0,
19:41:29.249311,72,0,D0,0,0,0,0,0,0,
19:41:29.252594,D1,B6,11,0,0,0,0,0,0,
19:41:29.253203,52,F0,34,0,0,0,2,0,3,
19:41:29.257806,18,2,4D,70,E,0,0,0,ED,
19:41:29.258439,41,94,2B,87,2B,71,4,A1,0,
19:41:29.261865,42,87,AB,23,0,0,0,0,0,
19:41:29.262523,D0,E2,FD,2,0,E2,7,1,EC,
19:41:29.265896,56,0,80,0,0,0,0,0,0,
19:41:29.266473,40,29,CF,75,4,29,29,2C,20,
19:41:29.269955,44,C0,0,5A,19,8,A4,A0,0,
19:41:29.270650,61,0,29,0,D7,7,70,84,27,
19:41:29.274068,52,F0,44,0,0,0,2,0,3,
19:41:29.274691,42,40,2,0,0,0,0,0,0,
19:41:29.277959,56,0,80,0,0,0,0,0,0,
19:41:29.278573,42,8F,AB,23,0,0,0,0,0,
19:41:29.281901,41,92,2B,7F,2B,65,4,A1,0,
19:41:29.282594,D0,C1,FD,2,0,E2,7,2,EB,
19:41:29.285990,D4,26,0,27,0,27,0,28,0,
19:41:29.286665,18,2,84,70,4,0,0,0,1A,
19:41:29.290020,82,CA,D0,8A,9C,BB,2,20,0,
19:41:29.290710,D1,27,0,0,0,
19:41:29.293825,52,F0,54,0,0,0,2,0,3,
19:41:29.294450,18,2,98,70,6,0,0,0,30,
19:41:29.297811,41,90,2B,8F,2B,75,4,A1,0,
19:41:29.298512,42,8F,AB,23,0,0,0,0,0,
19:41:29.301871,56,0,80,0,0,0,0,0,0,
19:41:29.302476,D3,0,6,C0,F,70,0,FA,
19:41:29.305840,D4,29,0,2A,0,2A,0,2B,0,
19:41:29.306524,18,2,AC,70,8,0,0,0,46,
19:41:29.309797,44,C0,0,5A,19,8,A4,A0,0,
19:41:29.310497,40,29,C2,79,4,29,29,2C,20,
19:41:29.315221,52,F0,64,0,0,0,2,0,3,
19:41:29.315848,56,0,80,0,0,0,0,0,0,
19:41:29.319114,18,2,C1,70,A,0,0,0,5D,
19:41:29.319744,61,0,29,0,D7,8,C0,87,27,
19:41:29.323154,D0,78,FD,4,0,E2,7,1,EB,
19:41:29.323798,D4,2B,0,2D,0,2C,0,2E,0,
19:41:29.327236,70,94,0,0,0,0,F,0,0,
19:41:29.327815,42,9A,AB,23,0,0,0,0,0,
19:41:29.331125,44,C0,0,5A,19,8,A4,A0,0,
19:41:29.331820,52,F0,74,0,0,0,2,0,3,
19:41:29.335157,56,0,80,0,0,0,0,0,0,
19:41:29.335735,18,2,EC,70,E,0,0,0,8C,
19:41:29.339195,41,96,2B,9A,2B,7A,4,A1,0,
19:41:29.339917,42,9A,AB,23,0,0,0,0,0,
19:41:29.343186,D0,50,FD,4,0,E2,7,2,EB,
19:41:29.343829,D4,2D,0,2F,0,2F,0,30,0,
19:41:29.347268,18,3,1,70,0,0,0,0,94,
19:41:29.347878,82,CA,E0,8A,9C,BB,2,20,0,
19:41:29.351252,72,0,E0,0,0,0,0,0,0,
19:41:29.351827,C6,7,0,0,0,0,0,0,0,
19:41:29.355128,52,F0,84,0,0,0,2,0,3,
19:41:29.355734,18,3,18,70,2,0,0,0,AD,
19:41:29.359112,42,9F,AB,23,0,0,0,0,0,
